,class,text,n_rt,mention,link,n_emoji,n_char,avg_wrd,emoji,retweet
13440,1,not associate but ya nicca,0,0,0,0,26,4.4,0,0
13441,1,not eating pussy is un american,0,0,0,0,32,4.33,0,0
13442,1,not even and i ve already smoked out countries bitch i do what the fuck i want,0,0,0,0,79,3.65,0,0
13443,1,not even sweating these hoes,0,0,0,2,29,4.8,1,0
13444,1,not every girl likes a sweet ass emoji ass nigguh some girls like a you sexy af ass nigguh,0,0,0,0,90,3.79,0,0
13445,1,not finna play with the bitches lmao,0,0,0,0,36,4.29,0,0
13446,1,not going to put up a red equals sign on my facebook because i m not a faggot but i m all for marriage equality,0,0,0,0,112,3.48,0,0
13447,1,not just exist but contribute and contribute to things they themselves enjoy that often it s a queer person behind those products,0,0,0,0,130,4.91,0,0
13448,1,not my fault yo bitch wanna flip me,0,0,0,0,35,3.5,0,0
13449,1,not one bitch is texting me right now followers inch rims inch tv and straight ass teeth but text messages ima kill myself,0,0,0,0,122,4.35,0,0
13450,1,not protected in the state of utah there is no fear of queer couples forcing churches to marry them they do not legally have to do so,0,0,0,0,134,3.96,0,0
13451,2,not really sure how to describe what s happening here eurotrash vip room,0,1,0,0,73,4.62,0,0
13452,2,not sure why teabaggers would care about nelson mandela being that he s one of them if you know what i mean teaparty tcot,0,0,0,0,121,4.08,0,0
13453,1,not sure why someone would put my pictures on a escort website i ain t selling pussy,0,0,0,0,84,4.0,0,0
13454,2,not that i plan on dying soon but i m totally going to write kenobi in as my sole heir he s the only thing locally under i can trust,0,0,0,0,132,3.43,0,0
13455,1,not the type to take it slow turn a good girl into a hoe spookyblack,0,0,0,0,68,3.6,0,0
13456,1,not to call you a bitch but they gone hate on my bitches,0,0,0,0,56,3.38,0,0
13457,1,not to sound like a total bitch but i m tired of peoples kids and the back to school pics we ain t post pics on the back to college day,0,0,0,1,135,3.39,1,0
13458,1,not trash just plain as fuck for and come on no elephant print on a,0,0,0,0,68,3.53,0,0
13459,1,not true every man has hoes bye,1,1,0,0,31,3.57,0,1
13460,0,not trying to follow any spooks no offense,0,0,0,0,43,4.38,0,0
13461,2,not ya grandma brownies wink wink,0,0,0,0,34,4.67,0,0
13462,2,note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing tidyterrorist,0,0,0,0,110,5.47,0,0
13463,2,note khorasan is the old arabic name for parts of iran afghanistan not an invention of modern jihadis justsayin,0,0,0,0,111,4.89,0,0
13464,2,nothing good on tv and the are eating their balls innings in great,0,1,0,0,67,4.15,0,0
13465,1,nothing is too spicy and if it is stop being a fucking bitch eat more of it cry you fucking pussy,0,0,0,0,97,3.67,0,0
13466,2,nothing more yokel msu fan than to constantly reassess izzo aka our only consistent winner since d daugherty or biggie flipping munn,0,0,0,0,133,5.05,0,0
13467,2,nothing says teabagger like a millionaire complaining that they are broke huh hillaryclinton give me a break lol,0,0,0,0,113,5.28,0,0
13468,1,nothing worse than a baby bitch pussy go fly a kite,0,0,0,0,51,3.73,0,0
13469,1,notice i didn t tweet bytches bytch is different from bitch my logic and it werks,0,0,0,0,82,4.12,0,0
13470,1,notice i don t make music for niggas that don t get pussy drake lordknows,0,0,0,0,73,3.93,0,0
13471,2,now i am seeing chatter among jihadi fans taking credit for an alledged kidnapping of a frenchman in algeria france,0,0,0,0,115,4.8,0,0
13472,1,now i could say my name butttttt ya bitch already knows it,0,0,0,1,59,3.92,1,0
13473,1,now i don t even want to do anything son of a bitch,0,0,0,0,51,3.0,0,0
13474,1,now i seperate from niggas i don t trust niggas that ain t starve wit me and all the bitches i didn t fuc,0,0,0,0,106,3.42,0,0
13475,2,now i m gook boy shawty laaahstyeb,0,0,0,0,34,4.0,0,0
13476,2,now i m listening to lil spook getting the good kinda sad imma be single this fall i know you ll getting annoyed with me on your tl but aye,0,0,0,0,139,3.67,0,0
13477,1,now unfollowing lol my pussy been turned off lately i won t be fucking no time soon forever dry,0,1,0,0,96,4.05,0,0
13478,1,now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin,0,0,0,0,140,4.04,0,0
13479,1,now a days hoes be twerkin for new weave,0,0,0,0,41,3.56,0,0
13480,1,now a neighborhood nigga like me ain t supposed to get no pussy like this,0,0,0,0,73,3.93,0,0
13481,1,now all the hoes bout to post the saints lost but im still cute pics on the gram,0,0,0,3,81,3.5,1,0
13482,1,now da heat fans bacc y all niccas kill me ain t tweeted shit all damn game,0,0,0,0,75,3.47,0,0
13483,1,now don t you hate them ol lyin ass hoes smilin in ya face wearin her best friends clothes,0,0,0,0,90,3.79,0,0
13484,2,now infuriated jihadis are putting out murder requests on saudi fighter pilots who participated in the bombings in syria isis,0,0,0,0,125,5.3,0,0
13485,1,now my side bitch my main bitch bc my main hoe ain t feeling me no mo no mo,0,0,0,0,76,3.0,0,0
13486,1,now my side bitch my main bitch cause my main bitch aint feelin me no moe,0,0,0,0,73,3.62,0,0
13487,1,now niccas won t haircuts,0,0,0,0,25,4.2,0,0
13488,1,now put ya ass on this dicc let me know you that baddest lit bitch,0,0,0,0,67,3.47,0,0
13489,1,now that nicki minaj said fuck skinny bitches watch all these fat bitches come outta no where it s time to play,0,0,0,0,112,4.09,0,0
13490,1,now that s how you let the beat build bitch thats my ish as i hit the kill switch,1,1,0,0,82,3.32,0,1
13491,1,now the bitch tryin to do vids too gurl sit cho ass down,0,0,0,0,56,3.38,0,0
13492,1,now they cheating bitch yall defense sad as the fuck they about to cheat,1,1,0,0,72,4.21,0,1
13493,1,now this new bitch acting dumb tryna correct my every word,0,0,0,0,59,4.36,0,0
13494,1,now when i put this pussy on vivian she bet not be playing,0,0,0,3,59,3.54,1,0
13495,1,now you re drinking till you re unconscious feel me when you get a fine bitch,0,0,0,0,78,3.88,0,0
13496,2,now the jihadi networks waking up claiming raqqa radio confirmed two planes shot down pilot captured isis syria,0,0,0,0,111,5.22,0,0
13497,1,nower days the defenition of a bad bitch is how good her pussy is,0,0,0,0,66,3.71,0,0
13498,1,nuggas be to obsessed with the homies like the cant bag bitches,0,0,0,0,63,4.33,0,0
13499,1,nuh uh still counts i m only a hoe on twitter bae,2,1,0,0,49,3.17,0,1
13500,1,nuke town that pussy,0,0,0,0,20,4.25,0,0
13501,1,nyomi banxxx and skin diamond the last of the good ebony porn bitches,0,0,0,0,70,4.38,0,0
13502,1,og old faced hunnids with a young hoe,0,0,0,0,37,3.75,0,0
13503,1,ogs love too see a yung nicca come up,0,0,0,0,37,3.22,0,0
13504,2,oh no are you saying the democrats lost the teabagger vote lmao bobble head morningjoe,0,1,0,0,86,4.8,0,0
13505,1,ohh whine whine whine says my faggot ass steroid cream forgiving giants is busterposey takin shot from barrybonds is that it,0,0,0,0,125,4.95,0,0
13506,1,okc nigguh,0,0,0,0,10,4.5,0,0
13507,1,omg i m high as a bitch,0,0,0,1,24,2.43,1,0
13508,0,omg ugly faggot your a bad mother you should kill yourself like robin williams,0,1,0,0,78,4.64,0,0
13509,1,omg have yall ever met a dyke who didn t have a kid,1,1,0,0,52,3.0,0,1
13510,1,omg nothing in life has made me softer than fuck me with your nigger dick,1,1,0,0,74,3.93,0,1
13511,1,omg when yo side bitch find the gift you bought for ya girl lmfaoooooooo,1,1,0,0,72,4.21,0,1
13512,1,omg this bitch on the tico wont stfu already,0,0,0,0,45,4.0,0,0
13513,1,omg i was throwing beer bottles on street and yelling at drunk homeless people to stop harassing the trannies torturebaseball,0,0,0,0,125,5.3,0,0
13514,1,omggggg nigga said jerry black bitch,0,0,0,0,37,5.17,0,0
13515,1,on sight bitch i bet not see you in the streets trash ass nigga,1,1,0,0,63,3.57,0,1
13516,1,ot nicca word to the nigga who played jesus,0,0,0,0,43,3.89,0,0
13517,2,obama mocked the special olympics wendy davis mocks the handicapped do ya see a pattern democrats tcot uniteblue,0,0,0,0,112,5.28,0,0
13518,2,obama s newly released gitmo jihadi has links to terrorists in syria tcot pjnet,0,0,0,0,79,4.71,0,0
13519,0,obama s faves muslims black ghetto trash qtfjraijwn via,0,1,0,0,56,5.22,0,0
13520,2,obama s hellfire missiles tend to vaporize jihadis uniteblue,0,1,0,0,60,5.78,0,0
13521,1,ocean drive then i gave it a pill i think i met that pussy on ocean drive,0,1,0,1,74,3.35,1,0
13522,2,och hoe wonderbaarlijk dat jan het alweer met n marokkaanse bner aan de stok heeft na fatima lamyea tofik nu ook abdelka te min gevonden,0,0,0,0,136,4.48,0,0
13523,1,of all the lazy bitches i was the laziest today noregrets,0,0,0,0,57,4.27,0,0
13524,0,of course my faith for baseball is off this year because of barrybonds you goddamn retards morons,0,0,0,0,97,4.76,0,0
13525,1,of course not that means it s fajita time if i m flat ironing oh bitch we ain t never leaving,1,1,0,0,94,3.48,0,1
13526,1,off a lot of dope bitch i be high af,0,0,0,0,36,2.7,0,0
13527,2,offensive line is trash,0,0,0,0,23,5.0,0,0
13528,1,offensively joe johnson just as good as lebron if not better don t me pussies,0,0,0,0,77,4.2,0,0
13529,2,officials jihadi cockroaches now booking tickets on cruise ships to syria rltlvygptl,0,0,0,0,84,6.08,0,0
13530,1,oh i hope dre falls dickhole first into my pussy,0,1,0,0,49,3.9,0,0
13531,2,oh i forgot we lived in the ghetto hoodrats,0,0,0,0,43,3.89,0,0
13532,1,oh i m back now vap don t fuck with this one bitches,0,0,0,0,53,3.08,0,0
13533,1,oh i m nasty for smoking cigarettes and you re nasty for not washing behind your ears everyday stupid little bitch,0,0,0,0,114,4.48,0,0
13534,2,oh yahweh your hand is upon me your shadow hovers over me for your sake the house of ysrah al mock me all day long,0,0,0,0,115,3.6,0,0
13535,1,oh bitch you lurkin well bitch i m twerkin,0,0,0,2,43,3.78,1,0
13536,1,oh hell yeah lol you know that nicca injury prone,1,1,0,0,49,4.0,0,1
13537,1,oh it was multiple dna on ol girl man they ran a train on that hoe,0,0,0,3,67,3.19,1,0
13538,2,oh it s coon bike week in charlotte ok makes sense now,0,0,0,0,54,3.58,0,0
13539,1,oh look cutler didn t step into his throw and threw an int nice flat footed throw cunt,0,0,0,0,87,3.83,0,0
13540,2,oh man this could be a serious first ever chanel bag contender grape colored chanel bags,1,1,0,0,89,4.56,0,1
13541,1,oh my god oh my god i m going to a bitch mob party today oh my god,0,0,0,0,66,2.72,0,0
13542,1,oh my god this bitch walked past me and legit smelled like a fish market tfeh tfeh tfeh,0,0,0,1,88,3.89,1,0
13543,2,oh my there was an oreo baked into that chocolate chip cookie surprise,0,0,0,0,70,4.46,0,0
13544,1,oh nah bitch i work too much to even think about it lol,0,0,0,0,55,3.31,0,0
13545,1,oh no she didnt watch yo mouth bitch one bitch and two dogs,0,1,0,1,60,3.62,1,0
13546,1,oh no tht hoe ode fake,0,0,0,0,23,2.83,0,0
13547,1,oh no it s friday night the night all the bitches cheat,0,1,0,0,56,3.67,0,0
13548,1,oh please you re a pussy,0,0,0,0,24,3.17,0,0
13549,1,oh she is i respect that because bitches can be spiteful when it come to children,1,1,0,0,81,4.12,0,1
13550,1,oh shit its still light out i ve been in this bitch too long,0,0,0,1,61,3.36,1,0
13551,1,oh shit dallas trash your hairline is trash,1,1,0,2,43,4.5,1,1
13552,2,oh snap i m just realizing this skinny tranny is jared leto he s wo unrecognizable with all that weight loss geez,0,0,0,0,114,4.18,0,0
13553,1,oh so now bc we didn t cover u bitches wanna talk shit,0,0,0,0,55,3.23,0,0
13554,1,oh well you lil stupid ass bitch i don t fuck with youuuuuu idfwu is a bitter ass song and only fuck niggas like it,1,1,0,0,116,3.64,0,1
13555,1,oh yeah especially winston niccas lmao think i wont lol these niggas,1,1,0,0,68,4.75,0,1
13556,1,oh you got a new bitch you think you got a new bitch,0,0,0,0,53,3.08,0,0
13557,1,oh you one of those stuck up bitches,0,0,0,1,37,3.62,1,0
13558,1,oh you want pho well saimigi is ghetto pho eat that shit since im broke,0,0,0,2,72,3.8,1,0
13559,2,oh your gonna ruining your life just throwing it away smoking weed but my test scores are higher than yours just trash my life,0,0,0,0,126,4.29,0,0
13560,1,oh and i m back bitch no one walks all over me ever again ever,0,0,0,0,63,3.2,0,0
13561,1,oh bitch scandal,0,0,0,0,16,4.67,0,0
13562,1,oh no not whitney it can t b true sob sob weep sob oh the crack industry has lost their champion ripwhitney ya dumb bitch,0,0,0,0,122,3.88,0,0
13563,1,oh wow avoiding that bitch,0,0,0,0,27,4.4,0,0
13564,1,ohh btw when you get a call from blame bitch keeps signing up people bc she wants gym buddies lol,0,1,0,0,97,3.9,0,0
13565,1,ohh my gawdd i woke up so throwed dis nicca paper slept n my damn car n he threw up n my shit n i lost my phone smh gm,0,0,0,0,118,2.97,0,0
13566,1,ohkay ma texas bitch keep textin me callin cryin stressin me bout where i been but i ve been with another bitch allegedly,0,0,0,1,122,4.3,1,0
13567,1,ohmygod please don t be a bitch to me today,0,0,0,0,44,3.4,0,0
13568,1,oi look at this pussy on your bed,0,1,0,0,34,3.25,0,0
13569,2,ok so not all the shows on cartoon network are complete trash stevm universe is awwwwwesomeeeeee,0,0,0,0,96,5.06,0,0
13570,1,ok this is funny a proud liberal who wants to end racism calls tim scott an uncle tom lolz lib idiots tcot,0,0,0,0,107,3.86,0,0
13571,1,ok night night bitches,0,0,0,0,22,4.75,0,0
13572,0,ok did this bitch just say wut i think she said i believe u just described urself dumbass,0,0,0,0,89,4.0,0,0
13573,1,ok sucking dick isn t supposed to be done in a cute manor at all just like eating pussy you re not supposed to be scared of it,0,0,0,0,127,3.54,0,0
13574,1,okay i m gonna need for everyone to stop calling rihanna a hoe k thanks,0,0,0,0,72,3.8,0,0
13575,1,okay ajay got one more time to call me a bitch in one of his lit sub tweets like bitch i will fucc yo lit life you got going up,0,0,0,0,128,3.27,0,0
13576,1,okay but your number ain t been saved for how long okay thancc you tf hoe,0,0,0,2,74,3.62,1,0
13577,1,okay don t reply then i didn t want you to anyways bitch,0,0,0,0,56,3.38,0,0
13578,1,okay so i know i m like ten years late but i freaking hate ana sofia from lost fuck that dumb bitch wtf is her problem,0,0,0,11,119,3.58,1,0
13579,1,okay so either is a super dyke or has some weird car sex fetish,0,1,0,0,64,3.57,0,0
13580,1,okay right bitch you mad cause you opened your mouth greysanatomy,2,1,0,0,65,5.0,0,1
13581,1,okay kids rickandmorty just came on that s how i know i m tweeting way too late on a sunday night booya bitches i m outta here,0,0,0,0,127,3.7,0,0
13582,2,okay so maybe not every in losangeles is evil but i would of the people i ve encountered have been trash another barely human,0,0,0,0,126,4.25,0,0
13583,1,okay here if natitude is sooooo cool how come you bitches don t call obama by bo jingo that s what i thought gobuycomb,0,0,0,0,118,3.96,0,0
13584,1,okay i ll stop being a bitch now maybe,0,0,0,1,39,3.33,1,0
13585,1,oklahoma has more yards than tu and is only up points trashhhhhhhh ass teams big xii trash,0,0,0,0,90,4.35,0,0
13586,1,ol bitch ass look like she got a bobble head,0,1,0,0,45,3.5,0,0
13587,1,ol heads always think a young nicca gon runoff wit they sacc,0,0,0,0,60,4.08,0,0
13588,1,old hoe lol my juice is gone i m just an old bitty now,1,1,0,0,54,2.93,0,1
13589,1,old hoes get mad when you don t show them the attention they want,0,0,0,0,66,3.71,0,0
13590,1,old lady went to pay and reached all the way over my plate hate eating on bar countertops stupid white bitch,0,0,0,0,109,4.19,0,0
13591,1,older black guy at factory i know none of these coons i work with tipped so here s he was right too,0,0,0,3,100,3.55,1,0
13592,1,ole girl really told me she doesn t care if her boyfriend has hoes this is what s wrong with our generation,0,0,0,0,108,3.91,0,0
13593,1,olivia s pussy so good that he got jake to sip tea with the enemy o p is the baddest bitch scandalabc,0,0,0,0,101,3.64,0,0
13594,2,omer asik so trash on the offensive side of the floor dude real life murky doo doo water,0,0,0,0,88,3.94,0,0
13595,1,omfg i m about to murk a bitch all i see is red dude,0,0,0,0,52,2.79,0,0
13596,1,omfg this tattoo hurts like a bitch painful,0,0,0,0,43,4.5,0,0
13597,1,omfg the crazy bitch is here,0,0,0,2,29,3.83,1,0
13598,1,omg more days in exactly a week i ll be in vegas bitches edclv,0,0,0,0,63,3.5,0,0
13599,1,omg dot i m sure that s not all you give away for free bitch,0,0,0,1,61,3.07,1,0
13600,1,omg i hate this bitches fucking laugh shut the fuck upppp,0,0,0,0,58,4.27,0,0
13601,1,omg i will just go to charlie bear to twerk team i fucks with them,0,0,0,0,66,3.47,0,0
13602,1,omg i will kill you for liking that pic i swear bitch,0,0,0,0,53,3.5,0,0
